index,Timestamp,n-payments-per-block,miners-revenue,trade-volume,avg-block-size,n-unique-addresses,difficulty,hash-rate
968,6/26/2021 0:00,5408,0.182673742,0.145897333,1.420391607,0.398939715,1990,101.917483
880,3/30/2021 0:00,5503,0.719312985,0.237925664,1.312332404,0.756050321,2190,166.457524
386,11/22/2019 0:00,4656,0.104258091,0.040161865,1.250728333,0.462693841,1300,92.753028
1075,10/11/2021 0:00,4352,0.63878083,0.085012835,1.266067712,0.59238027,1990,143.257234
806,1/15/2021 0:00,4940,0.490919798,0.304243371,1.315265806,0.638519026,2060,149.884529
509,3/24/2020 0:00,3768,0.087724757,0.081758595,1.170288614,0.357727159,1660,94.275136
267,7/26/2019 0:00,3434,0.212955533,0.033729721,0.957042542,0.393758174,901,66.422512
944,6/2/2021 0:00,3864,0.481641815,0.138812687,1.291096494,0.354552532,2100,148.302839
441,1/16/2020 0:00,3189,0.169676925,0.043271847,0.983502176,0.392403625,1480,104.842225
496,3/11/2020 0:00,3932,0.095884651,0.041194441,1.20830879,0.534091051,1660,120.625752
829,2/7/2021 0:00,4371,0.482335154,0.249396529,1.393552788,0.858357726,2140,156.496366
112,2/21/2019 0:00,3962,0.018345305,0.066330766,1.178449504,0.282130846,606,43.820499
691,9/22/2020 0:00,4909,0.060146619,0.053127932,1.286297791,0.670905213,1930,138.113016
232,6/21/2019 0:00,4927,0.170473144,0.019914934,1.265748887,0.536400012,741,55.882396
1002,7/30/2021 0:00,3746,0.495603249,0.08413396,0.92933541,0.426209753,1370,104.766021
607,6/30/2020 0:00,3922,0.054760226,0.023591042,1.189839531,0.54701065,1580,116.018162
671,9/2/2020 0:00,4670,0.098066911,0.047759288,1.293518292,0.584816591,1760,126.059072
373,11/9/2019 0:00,3442,0.151573351,0.042344716,1.062813049,0.32566949,1270,90.783753
826,2/4/2021 0:00,5367,0.519338098,0.214366944,1.286774544,0.635978078,2080,147.729744
663,8/25/2020 0:00,4956,0.076125968,0.015907514,1.318086656,0.638595317,1760,123.297692
974,7/2/2021 0:00,5856,0.213509173,0.094328252,1.403917178,0.369955471,1990,87.620725
233,6/22/2019 0:00,4520,0.206071689,0.034352855,1.209288709,0.519278196,741,53.985663
818,1/27/2021 0:00,5234,0.337484321,0.239095928,1.286615401,0.694248614,2080,148.185308
907,4/26/2021 0:00,5760,0.565825062,0.174059951,1.314773175,0.612505449,2360,149.045332
676,9/7/2020 0:00,3682,0.099816476,0.020139837,1.280486143,0.677582986,1740,125.061572
317,9/14/2019 0:00,3173,0.210006813,0.022053538,0.903661329,0.282060783,1190,87.940628
648,8/10/2020 0:00,4654,0.094135735,0.010834748,1.249095445,0.591522389,1690,124.667385
410,12/16/2019 0:00,3206,0.125368646,0.003124569,1.038496834,0.372392103,1290,90.347137
1028,8/25/2021 0:00,3792,0.585038646,0.095939168,0.960131463,0.354913745,1640,125.274213
709,10/10/2020 0:00,4092,0.085564349,0.030053712,1.298188839,0.657236719,1930,141.724961
358,10/25/2019 0:00,3814,0.122407742,0.015979063,1.190200377,0.405351249,1370,100.207781
258,7/17/2019 0:00,4275,0.156736594,0.12264415,1.15372491,0.403352121,906,65.398734
744,11/14/2020 0:00,4042,0.144766058,0.075430107,1.290196641,0.717084449,1680,126.609372
627,7/20/2020 0:00,4157,0.054873476,0.00234627,1.287877816,0.601988229,1730,115.473898
632,7/25/2020 0:00,4088,0.064214103,0.032654129,1.370815563,0.678591891,1730,119.239871
282,8/10/2019 0:00,3200,0.233351439,0.048862802,0.910549139,0.222482406,999,74.566507
376,11/12/2019 0:00,3548,0.136712673,0.023380689,1.034111785,0.298249984,1270,93.145448
384,11/20/2019 0:00,3523,0.134301078,0.017501541,1.025924303,0.335708725,1270,94.937564
224,6/13/2019 0:00,4537,0.154221285,0.045835337,1.264188841,0.556954911,746,53.875247
1063,9/29/2021 0:00,4316,0.395166449,0.079083181,1.151118546,0.500375226,1900,139.902835
938,5/27/2021 0:00,5030,0.347071459,0.205496584,1.262394282,0.258404434,2500,147.273717
472,2/16/2020 0:00,3160,0.173959281,0.027958192,0.93476688,0.426725104,1550,108.343411
347,10/14/2019 0:00,3586,0.131932129,0.012817309,1.059371319,0.316270163,1300,95.85501
505,3/20/2020 0:00,4775,0.063304581,0.100451937,1.264478073,0.155242262,1660,96.508587
639,8/1/2020 0:00,4405,0.089704953,0.062342863,1.287825234,0.619743725,1680,124.781881
1082,10/18/2021 0:00,4421,0.708652987,0.077561719,1.212650628,0.708832596,1990,144.095201
797,1/6/2021 0:00,4850,0.507749626,0.316236301,1.293667921,0.700720869,1860,148.727032
339,10/6/2019 0:00,2934,0.1418783,0.009843845,0.813034282,0.194441677,1280,91.428959
555,5/9/2020 0:00,4276,0.168321728,0.098283582,1.292073691,0.521493741,1610,121.853508
619,7/12/2020 0:00,3275,0.057552667,0.001467029,0.979820947,0.562139565,1580,124.421123
988,7/16/2021 0:00,3583,0.339657629,0.06868038,0.930522387,0.377651492,1440,99.652587
926,5/15/2021 0:00,5184,0.4863243,0.173124097,1.347771789,0.481294762,2500,179.327828
645,8/7/2020 0:00,4391,0.109025351,0.05634185,1.301960691,0.581346142,1680,122.39418
978,7/6/2021 0:00,3927,0.360977043,0.074920494,1.097025444,0.403722675,1440,90.819461
556,5/10/2020 0:00,3164,0.193180692,0.057048809,1.246688794,0.586551037,1610,120.634706
681,9/12/2020 0:00,3501,0.093891886,0.024086516,1.060539071,0.636275456,1730,131.87359
577,5/31/2020 0:00,3123,0.06457548,0.033905995,1.05190532,0.52411098,1510,98.579624
795,1/4/2021 0:00,4622,0.464683228,0.300104115,1.318806191,0.981701127,1860,146.350014
85,1/25/2019 0:00,3502,0.021764811,0.039830552,1.017360051,0.283585041,588,42.453509
242,7/1/2019 0:00,4523,0.209832269,0.046539714,1.26303335,0.490139814,793,61.165896
698,9/29/2020 0:00,4854,0.075103594,0.026582261,1.274256454,0.590018372,1930,138.259696
1008,8/5/2021 0:00,3713,0.467098717,0.112424845,0.962914531,0.269162982,1450,109.693177
159,4/9/2019 0:00,4376,0.060235367,0.158134442,1.251238629,0.407884412,639,46.463227
524,4/8/2020 0:00,3600,0.114373666,0.048954032,1.116311861,0.374392788,1440,105.320088
35,12/6/2018 0:00,3337,0.022205268,0.122380347,1.09192977,0.265118017,565,36.738876
540,4/24/2020 0:00,4126,0.123615718,0.05582935,1.273850389,0.295631189,1600,109.962751
170,4/20/2019 0:00,3949,0.061045677,0.050867081,1.240556481,0.227937971,639,44.76425
654,8/16/2020 0:00,3625,0.098848469,0.023985433,1.147488007,0.623225073,1690,129.075393
748,11/18/2020 0:00,4359,0.218890997,0.126100888,1.262037065,0.550910818,1760,126.964112
990,7/18/2021 0:00,2801,0.322078452,0.040306804,0.803860868,0.406967366,1370,99.739877
979,7/7/2021 0:00,4466,0.30732631,0.07348672,1.173740122,0.273343402,1440,92.56357
484,2/28/2020 0:00,3614,0.168801653,0.038713063,1.082665158,0.326194183,1550,111.571073
733,11/3/2020 0:00,4805,0.14779852,0.055801761,1.282563386,0.694415208,1790,106.649828
899,4/18/2021 0:00,5939,0.702667527,0.132446038,1.29418196,0.63738245,2360,153.847005
95,2/4/2019 0:00,3244,0.023109797,0.017555717,1.012398531,0.227318304,581,42.223715
563,5/17/2020 0:00,4432,0.032392123,0.028839739,1.327792324,0.42233761,1610,109.449947
240,6/29/2019 0:00,3553,0.301159684,0.071270065,1.148651322,0.409564364,793,59.739283
742,11/12/2020 0:00,4180,0.174001198,0.086115472,1.247600381,0.381850595,1680,126.72859
863,3/13/2021 0:00,5060,0.725036875,0.213330123,1.407024189,0.798349629,2140,155.997206
574,5/28/2020 0:00,4296,0.050201852,0.038855466,1.281801489,0.288101762,1510,92.882001
690,9/21/2020 0:00,4215,0.07529644,0.013850103,1.206441297,0.582451579,1930,139.904506
460,2/4/2020 0:00,3638,0.142352437,0.026326348,1.194789614,0.479550975,1550,114.400103
891,4/10/2021 0:00,4800,0.787042362,0.12063715,1.351301427,0.824456623,2310,167.595962
553,5/7/2020 0:00,4339,0.179856456,0.08234231,1.31399202,0.500439061,1610,120.652101
857,3/7/2021 0:00,4285,0.593128651,0.091194418,1.369775685,0.814389363,2140,151.68879
1012,8/9/2021 0:00,3749,0.510714742,0.125976949,1.125952382,0.460662017,1450,112.417045
206,5/26/2019 0:00,3523,0.170371827,0.011686725,1.00135643,0.259542567,670,52.135938
392,11/28/2019 0:00,2973,0.149010694,0.061611831,0.873442442,0.347029333,1300,88.179081
794,1/3/2021 0:00,4743,0.413952581,0.432109362,1.288693924,0.957107492,1860,145.103346
870,3/20/2021 0:00,4726,0.753001753,0.153726366,1.335281006,0.778702435,2190,157.420618
397,12/3/2019 0:00,3223,0.132057921,0.014593102,0.961583019,0.39740923,1300,89.365138
766,12/6/2020 0:00,3889,0.166229607,0.028032872,1.348579647,0.682649312,1920,133.755752
980,7/8/2021 0:00,4067,0.334811594,0.056828141,1.030018576,0.197510432,1440,92.511259
217,6/6/2019 0:00,4094,0.157735804,0.041299398,1.158709758,0.454868593,746,51.741225
4,11/5/2018 0:00,3192,0.093638421,0.050436008,1.043402881,0.344485271,718,53.30908
768,12/8/2020 0:00,4689,0.18905455,0.047756914,1.286537521,0.625208632,1920,137.948519
642,8/4/2020 0:00,4551,0.089689656,0.042405379,1.310942876,0.618273962,1680,122.154895
461,2/5/2020 0:00,3449,0.19156276,0.020612127,1.084759063,0.377235785,1550,113.56628
942,5/31/2021 0:00,4128,0.387362052,0.095896603,1.440666773,0.595392975,2100,150.29173
612,7/5/2020 0:00,2975,0.063398349,0.004253454,0.921691712,0.611129103,1580,121.956641
738,11/8/2020 0:00,3730,0.138819721,0.093190725,1.372073688,0.62842374,1680,121.130852
960,6/18/2021 0:00,4487,0.333639046,0.141509014,1.164026726,0.372462166,1990,128.42192
546,4/30/2020 0:00,4603,0.155362432,0.14080969,1.268807178,0.417537523,1600,113.216515
725,10/26/2020 0:00,4817,0.07640992,0.027057621,1.340452455,0.533502522,2000,132.921756
1080,10/16/2021 0:00,4867,0.625786608,0.252487368,1.295533406,0.675021797,1990,146.355518
683,9/14/2020 0:00,3930,0.103550091,0.017861543,1.160497602,0.669348259,1730,136.485959
98,2/7/2019 0:00,2854,0.035870406,0.037425975,0.942216902,0.256472255,581,43.48114
804,1/13/2021 0:00,4724,0.434763755,0.416387621,1.264865664,0.659024102,2060,151.697119
727,10/28/2020 0:00,5577,0.089793357,0.094752859,1.28783919,0.472980632,2000,124.401131
573,5/27/2020 0:00,3980,0.060583659,0.029915165,1.34352729,0.384243632,1510,90.471237
406,12/12/2019 0:00,3606,0.098133012,0.008987648,1.095938008,0.344528866,1290,93.446264
502,3/17/2020 0:00,4293,0.050471898,0.111893449,1.231597098,0.335503207,1660,104.97219
47,12/18/2018 0:00,3294,0.013590243,0.150462323,1.078395297,0.236116647,562,37.932473
32,12/3/2018 0:00,3433,0.014190847,0.091294925,1.101028246,0.181665317,619,37.987563
929,5/18/2021 0:00,5965,0.343842694,0.423094839,1.33218696,0.600520022,2500,167.614165
779,12/19/2020 0:00,4456,0.281009097,0.139113524,1.265624475,0.667500156,1870,133.832921
839,2/17/2021 0:00,5716,0.617423074,0.275908167,1.291019471,0.809575263,2140,150.997932
200,5/20/2019 0:00,4093,0.168789905,0.08464925,1.177317634,0.478173071,670,51.455053
134,3/15/2019 0:00,3388,0.040482075,0.045081613,0.987588412,0.387016566,607,42.890747
27,11/28/2018 0:00,3461,0.018769882,0.190771808,1.111968441,0.225203961,665,40.822456
1014,8/11/2021 0:00,4051,0.506884075,0.0998926,1.108843374,0.326899483,1450,112.931775
230,6/19/2019 0:00,3992,0.219229739,0.02087542,1.159557627,0.551292271,741,53.931004
489,3/4/2020 0:00,3333,0.189156543,0.018875572,1.226066102,0.457551224,1550,116.468615
772,12/12/2020 0:00,4571,0.155357571,0.084182296,1.296116386,0.642134272,1920,133.45907
378,11/14/2019 0:00,3118,0.186911479,0.008812363,0.981337769,0.350980881,1270,90.699369
288,8/16/2019 0:00,3759,0.20539664,0.099172303,1.035984741,0.347395217,999,74.456151
418,12/24/2019 0:00,3631,0.090843915,0.030505726,1.111658016,0.142640281,1290,98.740228
674,9/5/2020 0:00,4731,0.07627944,0.090180586,1.276079518,0.596971726,1760,122.817197
391,11/27/2019 0:00,3674,0.108367837,0.026239342,1.185653101,0.399252662,1300,88.200108
592,6/15/2020 0:00,4111,0.047861417,0.012081637,1.129341761,0.423838513,1370,113.318062
498,3/13/2020 0:00,4383,0.052550815,0.173447122,1.296698272,0.161635112,1660,116.070928
138,3/19/2019 0:00,2968,0.055141787,0.028532953,0.909794954,0.375621224,607,45.511523
62,1/2/2019 0:00,2738,0.037192254,0.068377751,0.947860662,0.164573083,562,41.167952
471,2/15/2020 0:00,3573,0.180494634,0.030734587,1.09961007,0.255438438,1550,107.93259
647,8/9/2020 0:00,3373,0.098519354,0.019146809,1.250962391,0.659796351,1680,122.872749
1003,7/31/2021 0:00,3258,0.489438067,0.144895207,0.81558393,0.441763717,1430,107.775981
128,3/9/2019 0:00,2949,0.03206371,0.0921724,0.882423514,0.231079903,607,42.256635
1077,10/13/2021 0:00,3851,0.73543778,0.155203924,1.107308355,0.566584667,1990,138.585678
520,4/4/2020 0:00,2937,0.117793504,0.044366302,1.077272732,0.384679579,1390,101.763312
838,2/16/2021 0:00,5844,0.50547618,0.215668882,1.29682724,0.894001059,2140,154.346677
1068,10/4/2021 0:00,3914,0.569133225,0.049870021,1.167222923,0.738076851,1900,146.51348
64,1/4/2019 0:00,2961,0.032431312,0.047758504,0.959198758,0.22510743,562,41.374351
812,1/21/2021 0:00,5420,0.339323932,0.280411257,1.313049093,0.465107118,2060,148.830732
14,11/15/2018 0:00,3696,0.056504136,0.329451473,1.193645071,0.332843931,718,46.93823
156,4/6/2019 0:00,3762,0.059395377,0.0980741,1.211691266,0.261434265,638,45.800467
40,12/11/2018 0:00,3157,0.008891958,0.107447262,1.07667292,0.190557078,565,35.927585
492,3/7/2020 0:00,3124,0.179241787,0.01836176,0.90962293,0.298080277,1550,121.307726
379,11/15/2019 0:00,3418,0.167996389,0.01159601,1.113353424,0.413786822,1270,92.859958
187,5/7/2019 0:00,4985,0.070990908,0.01863954,1.267977197,0.418410973,670,48.660339
763,12/3/2020 0:00,4591,0.226416659,0.090344707,1.310205045,0.423396338,1920,130.449316
216,6/5/2019 0:00,4198,0.160353092,0.086183215,1.239725519,0.500249113,746,51.549892
921,5/10/2021 0:00,4447,0.879476793,0.160671784,1.374446744,0.773435262,2060,177.67259
791,12/31/2020 0:00,4680,0.379011881,0.229127874,1.277365012,0.782569907,1860,137.514351
52,12/23/2018 0:00,2188,0.056291754,0.089504002,0.740468193,0.095796226,511,37.857979
878,3/28/2021 0:00,3861,0.716574434,0.123760966,1.315239252,0.919443233,2190,165.991691
337,10/4/2019 0:00,3692,0.139488585,0.028864093,1.086928381,0.366645388,1280,90.16037
719,10/20/2020 0:00,4522,0.09328997,0.036064128,1.226298278,0.626514916,2000,141.671571
295,8/23/2019 0:00,3782,0.207091984,0.03677584,1.095520869,0.396330261,1020,71.347701
1016,8/13/2021 0:00,4340,0.494689317,0.106985556,1.243908021,0.496261755,1530,113.137667
455,1/30/2020 0:00,3257,0.188802741,0.033717876,1.007421212,0.409115962,1550,111.290378
815,1/24/2021 0:00,4123,0.339291113,0.122928667,1.307027871,0.743333126,2080,145.607574
269,7/28/2019 0:00,2477,0.216245366,0.053939522,0.70364656,0.127400822,901,67.78924
995,7/23/2021 0:00,4202,0.308663773,0.056739774,1.053501852,0.520533101,1370,101.138948
201,5/21/2019 0:00,4503,0.16106778,0.07155459,1.258643059,0.540813975,670,51.172297
161,4/11/2019 0:00,4267,0.079551421,0.108234903,1.201692847,0.483451143,639,45.629843
729,10/30/2020 0:00,5468,0.108101698,0.064109088,1.294094279,0.363125117,2000,116.022516
401,12/7/2019 0:00,2855,0.140655504,0.016593784,0.865809871,0.242028399,1290,94.315178
702,10/3/2020 0:00,4010,0.081963399,0.039460328,1.324275397,0.595956592,1930,135.516448
565,5/19/2020 0:00,4506,0.055796493,0.064665013,1.333283061,0.489337983,1610,98.356274
1021,8/18/2021 0:00,4229,0.451189177,0.115588649,1.248408874,0.381951797,1560,121.141397
1025,8/22/2021 0:00,2742,0.60997481,0.084601176,0.83821425,0.508261194,1560,125.274213
205,5/25/2019 0:00,4069,0.138381727,0.041753672,1.177713414,0.312999004,670,52.753976
34,12/5/2018 0:00,3156,0.021526272,0.114382657,1.036768085,0.19978514,565,37.101458
775,12/15/2020 0:00,4775,0.184330228,0.041371666,1.292509964,0.84357134,1870,133.351912
508,3/23/2020 0:00,4231,0.056235414,0.040975349,1.160538375,0.227639036,1660,95.097986
1074,10/10/2021 0:00,3255,0.674906501,0.045171103,0.881602868,0.571717942,1990,141.032003
91,1/31/2019 0:00,3340,0.027346606,0.042809773,1.015420213,0.276851218,581,42.182366
897,4/16/2021 0:00,7236,0.578634979,0.143752684,1.317298553,0.56770256,2360,172.130189
564,5/18/2020 0:00,4311,0.067998191,0.047587339,1.352731383,0.458371738,1610,101.672939
776,12/16/2020 0:00,4902,0.200643857,0.083204867,1.309532699,0.694384069,1870,132.323572
241,6/30/2019 0:00,3730,0.245060432,0.050364151,1.003498868,0.291080214,793,62.124771
13,11/14/2018 0:00,3472,0.077073632,0.067416064,1.094776667,0.334511428,718,46.683131
315,9/12/2019 0:00,3547,0.209451053,0.030566755,0.979857646,0.395372735,1080,88.889491
600,6/23/2020 0:00,4112,0.070167446,0.034456102,1.304964854,0.523122314,1580,108.235121
387,11/23/2019 0:00,2995,0.152462238,0.081384107,0.841518728,0.318610263,1300,90.641806
166,4/16/2019 0:00,3957,0.065691979,0.056366656,1.25263491,0.389062403,639,44.945849
840,2/18/2021 0:00,5706,0.649118958,0.330311258,1.305050285,0.577276266,2140,150.236854
20,11/21/2018 0:00,3976,0.018316671,0.451606968,1.213546219,0.252899047,665,44.640705
646,8/8/2020 0:00,4129,0.087751894,0.060125666,1.327259739,0.675860995,1680,122.274537
831,2/9/2021 0:00,5942,0.622071456,0.575671436,1.278955734,0.851849661,2140,165.861253
562,5/16/2020 0:00,4320,0.04983286,0.087848958,1.262686357,0.455425982,1610,110.593624
1062,9/28/2021 0:00,3870,0.473241714,0.070844529,1.184401961,0.603028274,1900,135.671903
686,9/17/2020 0:00,3977,0.10880342,0.040766456,1.268264388,0.351203525,1730,137.347966
957,6/15/2021 0:00,5041,0.394651931,0.236212841,1.294162252,0.400007785,1990,132.807547
189,5/9/2019 0:00,4247,0.099103311,0.02122917,1.258699753,0.480995827,670,47.908385
975,7/3/2021 0:00,4395,0.326064525,0.060527721,1.420467622,0.419916547,1560,84.789684
699,9/30/2020 0:00,4554,0.090294671,0.020364538,1.324411436,0.518007722,1930,139.905645
510,3/25/2020 0:00,4569,0.045618976,0.081667006,1.125291511,0.34109267,1660,95.333086
474,2/18/2020 0:00,3444,0.189924856,0.029576404,1.122872727,0.420383633,1550,111.150619
856,3/6/2021 0:00,4417,0.596582115,0.231071959,1.352091625,0.735648004,2150,152.730497
747,11/17/2020 0:00,4464,0.180887624,0.084589562,1.282460433,0.719633182,1760,124.86993
252,7/11/2019 0:00,4740,0.202559237,0.152147826,1.25302507,0.448829171,906,66.436143
21,11/22/2018 0:00,3479,0.030853271,0.217588409,1.218455311,0.244527309,665,42.714093
459,2/3/2020 0:00,3409,0.169530724,0.01295675,1.190776919,0.382467148,1550,111.681439
276,8/4/2019 0:00,2768,0.244211767,0.037062868,0.825016581,0.173469515,901,72.972667
955,6/13/2021 0:00,3538,0.353821313,0.118599951,1.174923765,0.531556331,2080,136.465896
385,11/21/2019 0:00,4487,0.11984743,0.011666381,1.214479803,0.427609454,1280,95.569879
805,1/14/2021 0:00,5061,0.501307406,0.373750511,1.29648302,0.517858255,2060,150.562301
343,10/10/2019 0:00,3276,0.174351477,0.047233551,0.968209895,0.372965062,1290,95.68779
769,12/9/2020 0:00,4972,0.165826127,0.078465773,1.275817914,0.536795479,1920,136.860167
130,3/11/2019 0:00,3507,0.030604945,0.018492629,1.099574324,0.380942891,607,42.08355
871,3/21/2021 0:00,3823,0.733715498,0.114585658,1.455319064,0.732303668,2190,159.552423
87,1/27/2019 0:00,2968,0.022870238,0.041630987,0.881242818,0.11390048,588,43.163854
330,9/27/2019 0:00,3955,0.120061626,0.082400342,1.0954235,0.34591144,1280,91.434682
466,2/10/2020 0:00,3818,0.145749918,0.025907087,1.199867254,0.515415395,1550,110.381153
121,3/2/2019 0:00,3905,0.025145287,0.041301702,1.155579258,0.266084885,607,44.696377
1044,9/10/2021 0:00,4515,0.464794279,0.091533838,1.19447636,0.465418509,1840,135.548079
860,3/10/2021 0:00,5315,0.701752337,0.231033061,1.299936745,0.668231924,2140,156.532985
